Id,shopname,shopsite,abstract,shoptype,score_all,qualification,foundtime,addr,tel,contactinfo,opentime
256,唐居装饰设计,http://www.tangju.com/news.asp?typeid=2,唐居，全名上海唐居室内设计装饰有限公司专业从事家装、工装国内一流设计、施工一体化装修公司，为客户全方位、从外至内地定制符合项目和环境的专业、完美的整体解决方案。,装修/设计,B,,,上海市普陀区曹杨路540号中联大厦29楼,021-64481467&nbsp;64461457,,早上9点30分-下午5点30分
455,腾阁装饰,http://www.attico.com.cn/,上海腾阁坚持以精致施工为主，以追求效率与效益的工程管理为目标，以包退包换包修的服务理念，赢得了许多知名专业设计工作室的青睐，成为施工工程长期配合的伙伴。 ,装修/设计,B,,,东方路1359号2号楼21c,15921085757,,
732,腾龙设计(北方设计中心),http://www.jttl111.com/,腾龙设计隶属于上海名牌装饰企业聚通集团旗下的高端设计服务品牌。聚通集团成立于1994年，拥有国家建设部颁发的建筑装饰装修工程设计、施工双一级资质。是上海首家推出品牌化服务和连锁型经营模式的装饰企业。因此，聚通也被业界冠以 “沪上装潢龙头企业”的美誉。,装修/设计,B,,1994,金沙江路1628弄10号18楼,021-31210073&nbsp;31210074,,9:00-17:00
82,腾龙设计(徐汇设计中心),http://www.jttl111.com/,腾龙设计隶属于上海名牌装饰企业聚通集团旗下的高端设计服务品牌。聚通集团成立于1994年，拥有国家建设部颁发的建筑装饰装修工程设计、施工双一级资质。是上海首家推出品牌化服务和连锁型经营模式的装饰企业。因此，聚通也被业界冠以 “沪上装潢龙头企业”的美誉。,装修/设计,B,,1994,天钥桥路93号中福实业大厦12楼,021-64046288&nbsp;64046251,,9:00-17:00
874,同济居家装饰(荣广商务店),http://www.tongji365.com.cn/,上海同济居家装饰是根据同济大学创办“一流大学 发展 “产 学 研”三位一体，建立一支“综合性，集团性，高科技”校办企业大军的发展战略，于1995年1月经工商注册设立的校办企业。同济大学产业唯一家装服务企业。 ,,B,,1995,昆明路572号荣广商务中心(近荆州路),021-51534716,,4号线大连路站  870  871  
884,同济居家装饰(延吉中路店),http://www.tongji365.com.cn/,上海同济居家装饰是根据同济大学创办“一流大学 发展 “产 学 研”三位一体，建立一支“综合性，集团性，高科技”校办企业大军的发展战略，于1995年1月经工商注册设立的校办企业。同济大学产业唯一家装服务企业。 ,,B,,1995,延吉中路126号(近苍州路),021-65730385,,"周一,周二,周三,周四,周五,周六 09:00 - 18:00"
869,同济装潢(大连路店),http://www.tongjicn.com,上海同济建筑装潢有限公司，是一家拥有建筑装潢装饰工程施工一级资质、机电设备安装工程施工三级资质的优秀知名企业，注册资金为2500万人民币，依托于同济大学土木建筑装潢专业的优势，拥有一支技术上成熟、专业上完备的设计和施工力量，并已经在装潢行业以及高档办公室装潢行业建立了自己的声誉。,装修/设计,B,,,大连路950号海上商务楼8号楼3楼(大连路飞虹路),021-33770705,,
860,同济装潢(国康路店),http://www.tongji365.com.cn/,上海同济建筑装潢有限公司，是一家拥有建筑装潢装饰工程施工一级资质、机电设备安装工程施工三级资质的优秀知名企业，注册资金为2500万人民币，依托于同济大学土木建筑装潢专业的优势，拥有一支技术上成熟、专业上完备的设计和施工力量，并已经在装潢行业以及高档办公室装潢行业建立了自己的声誉。,装修/设计,B,,,国康路46号同济科技大厦5楼(近同济大学),021-62605198,,9:00-18:00
471,同济装潢(康桥路店),http://www.tongjicn.com,上海同济建筑装潢有限公司，是一家拥有建筑装潢装饰工程施工一级资质、机电设备安装工程施工三级资质的优秀知名企业，注册资金为2500万人民币，依托于同济大学土木建筑装潢专业的优势，拥有一支技术上成熟、专业上完备的设计和施工力量，并已经在装潢行业以及高档办公室装潢行业建立了自己的声誉。,装修/设计,B,,,康桥路787号中天商务科技园3号楼234室(近锦绣路),021-50596594,,9:00-18:00
65,同济装潢(零陵路店),http://www.tongjicn.com,上海同济建筑装潢有限公司，是一家拥有建筑装潢装饰工程施工一级资质、机电设备安装工程施工三级资质的优秀知名企业，注册资金为2500万人民币，依托于同济大学土木建筑装潢专业的优势，拥有一支技术上成熟、专业上完备的设计和施工力量，并已经在装潢行业以及高档办公室装潢行业建立了自己的声誉。,装修/设计,B,,,零陵路899号飞洲国际大厦20楼J座(近漕溪北路),021-65025907,,10:00 – 22:00
411,同济装潢(上南路店),http://www.tongjicn.com,上海同济建筑装潢有限公司，是一家拥有建筑装潢装饰工程施工一级资质、机电设备安装工程施工三级资质的优秀知名企业，注册资金为2500万人民币，依托于同济大学土木建筑装潢专业的优势，拥有一支技术上成熟、专业上完备的设计和施工力量，并已经在装潢行业以及高档办公室装潢行业建立了自己的声誉。,装修/设计,B,,,上南路3062号(近德州路),021-58327083,,9：00----5：30
712,图盛装饰,http://www.sh-tuson.com/,上海图盛建筑装饰工程有限公司是一家专业从事办公空间、商业空间、展示空间、居住空间装饰设计与施工一体化的建 筑企业，致力于为国内外各类企事业单位及商家提供装饰工程一站式解决方案。公司下设工程部、设计部、材料部、质量安全管理部、材料配送中心。几年来，依拖 自己独特的工程管理系统和全程服务系统，以高效、多元、人性的服务，为社会奉献一个又一个的精品装饰工程。,装修/设计,B,,,中山北路2911号中关村科技大厦1805室(近三四号线曹杨路站),13761362272,,9:00_20:00
911,拓锦装潢,http://www.tuojinsh.com/,上海拓锦装饰设计工程有限公司是一家专业从事室内外装潢的品牌优秀企业，公司拥有良好的企业文化，先进的设计理念，服务理念，质量理念，公司设计力量雄 厚，设计师均为中级以上职称的国家注册室内设计师，拥有专业施工人员，员工素质高，装修性价比高，做工精细，深受客户赞誉。 公司人员随叫随到，为您免费量房，根据房型做出最佳设计，为您打造出舒适，温馨，永不过时的完美家居。免费将方案、预算送到家，让您足不出户，运筹帷幄。,装修/设计,B,,,铁岭路32号同叶大厦808-809室(近锦西路),021-65130455,,8：30-18：00
212,完美设计,http://www.51wanmei.com/,"国家装饰设计乙级资质_x000D_
国家装饰施工二级资质_x000D_
由国际设计精英共同组成的设计团队_x000D_
60多人的创意创新精英",装修-办公室,B,,1998,延安西路895号20楼D2室(古北路虹桥路),021-62250668,,
538,完美装饰,http://www.bjwmzs.com/,完美装饰设计成立于2006年，历经数年积淀，现已扩展成为以建筑、装饰、设计为主营的多元化公司。完美装饰是一家以家居装修、商场装修、酒店设计、及建筑设计规划，景观园林设计为一体的设计公司，在设计领域逐渐形成规模化、专业化、品牌化的绝对优势。完美装饰公司是近年来快速发展起来具有一定规模的设计公司，公司从事家居、别墅、商铺、酒店、宾馆、土建设计、景观园林规划、施工等一条龙服务。  ,装修/设计,B,,2006,杨思路860弄77号102室(近地铁8号线杨思站),021-60892981,,8.00—20.00
655,显高设计,http://www.hinkoo.cn/,"上海显高装饰设计工程有限公司，是一家专门从事室内设计、施工的专业化公司。十几年来，显高公司凭借一批高水准的设计师团队和具有多年实战经验的施工技师，以良好的服务，独特的经营理念，在上海乃全国的装饰装修行业中取得了很高的知名度和美誉度。
 ",装修/设计,B,,,怒江北路598号红星世贸大厦26楼,021-32568062,,
622,显尚设计,http://www.jinxindc.com/,"  上海显尚装饰工程设计有限公司是一家集空间艺术设计、装潢、家居集成为一体的设计装饰企业，致力于服务成功人士的居家设计装修。凭借一批高水准的专业设计团队和具有多年实战经验的施工技师，以良好的服务，独特的经营理念，在上海的装饰装修行业中取得了很高的知名度和美誉度

上海显尚装饰工程设计有限公司成立于1994年，拥有国家设计乙级、施工二级资质，有工装事业部和家装事业部两大主体构成，工装事业部主要承接星级酒店，高级会所、 OFFICE等商业空间的设计、装饰及配套工程，家装事业部主要承接中高档家居空间的设计装饰、家居集成以及完整装修。每一份都是精品之作，全程演绎私人空间的高品位人文概念，对复式、别墅、商业空间的设计制作更树立经典之帜。",装修/设计,B,,1994,怒江北路598号红星世贸大厦2203室,,,
95,香港欧雅国际设计,http://www.ouyazh.com/,成立于1998年，隶属于上海三牛装饰设计有限公司，专业从事别墅设计、别墅装饰、别墅装潢、别墅装修，高档样板房、大型商业空间、公共场所等空间的设计与施工，集设计、装饰、景观、园林、软装配饰、空间智能为一体的设计装饰企业。,装修/设计,B,,1998,肇嘉浜路825号尚秀商务楼3楼(近宛平南路),021-64696685,,
85,香港尊筑国际设计,http://www.joh.hk/index.html,上海尊筑建筑设计装饰工程有限公司专业从事别墅、高档样板房、大型商业空间、公共场所等大空间的设计与施工，集设计、装饰、景观、园林、软装配饰、空间智能等相关配套产业为一体。具备中国工程设计与施工壹级资质的尊筑设计，上海尊筑建筑设计装饰工程有限公司与江苏尊筑建筑工程有限公司共同打造由长三角辐射全国的战略格局。,装修/设计,B,,1996,天钥桥路909号D1国际创意园区主楼一楼,021-51097722,,
97,祥庭设计,http://www.xiang-t.com/, 祥庭装饰，全名祥庭（上海）装饰设计工程有限公司，坐落于繁华的上海徐汇区，是由15年装饰发展历程的浙江丽园集团与温哥华NH设计事务所合作成立的高端设计品牌。于1997年成立的浙江丽园装饰，在全国设立近二十家直属分公司，拥有建筑装饰施工二级资质，先后被评为全国住宅装饰装修百强企业、全国住宅装饰质量服务五星企业、全国住宅装饰装修示范工程、全国住宅装饰行业知名品牌等众多荣誉。 ,装修/设计,B,,1997,宜山路889号齐来大厦203室,021-60298280,,
98,欣进装饰,http://sh-xinjin.ebdoor.com/," 上海欣进装饰公司创建于2003年，公司具有20年的行业施工经验（拥有20支施工队伍）。

   欣进旗下多伦多创意设计-TORONTO Interior Design （T.I.D）是一支拥有白金级设计大师的精英团队，真正做到了高端设计与平民价施工的完美结合，至今为止网络投诉率为零，好评不断，力求成为真正的网络装修冠军。
",装修/设计,B,,2003,宜山路515号环线大厦2号楼26楼(近博库书城),021-34141571&nbsp;64040638,,
586,新庭装潢,http://www.xintingzh.com/,"上海新庭装潢设计有限公司成立于2002年，荣获国际建筑装饰设计委员会T-08会员单位.荣获上海市装饰装修行业协会T-120会员单位.公司荣获上海市装饰装修专业资质证书,编号JZ-3102261264.在07,08年行风测评中,市民抽样调查中荣获星级达标服务企业.是沪上装饰界人气很强的装饰企业之一.公司本着“诚信至上、质量第一、追求卓越、打造品牌”的宗旨，一切站在客户的角度去考虑问题，公司致力于中高档住宅、及商务空间的设计主要从事居室家庭、商业店铺、门面、商务楼（并注重二手旧房的改建装饰）、室内外设计、施工业务。",装修/设计,B,,2002,浦东大道2635号,,,
456,行远室内装饰,www.021xyzs.com,“行远装饰“由大雷鸟巢室内设计工作室发展而成立，公司全体员工坚守诚信，取法古道，专注于从事高级公寓、别墅住宅及二手老屋局部、整体翻新改造，餐饮商 铺及办公空间的室内设计与施工一体化服务。旗下设计师团队均为大学科班毕业设计资质，上海市装饰装修行业协会注册室内设计师，有着业内十多年的专业服务经 验。公司的施工团队亦为经过专业技术培训且有着5至10年以上充分实践工作经验的施工技师组成，均执有各工种上岗服务证。,装修/设计,B,,2010,浦东新区东方路1381号29楼D座（蓝村大厦）,021-20916696,,上午9：00-下午17：30
752,雄欣装饰,http://www.sh-xiongxin.com/,上海雄欣室内设计装潢有限公司是一家专业从事室内装潢设计及施工的单位，同时也是上海市室内装饰行业协会首批的会员单位。本单位从九六年以来，一直驻落于 大华新村，凭着多年的设计、施工力量，跟随着大华集团下的各个物业管理公司，为大华地区新开楼盘的社区居民提供了难找装饰公司的方便，承接了许许多多的高 档居室、别墅、商务楼、酒吧等室内装潢设计、施工、管理。,装修/设计,B,,1996,真华路1030弄49号1楼(近大华三路),021-66358775&nbsp;39553915,,地铁7号线大华三路站
75,炎星装饰,http://www.yankdesign.com/,大炎演绎是上海炎星装饰设计工程有限公司旗下的专业设计品牌，是近年来室内装修业界 的新锐之一，由多位优秀的国家级注册室内设计师组成的专业团队。 我公司是一个集室内设计、工程施工及软装设计等一体的综合性设计公司，并且在室内设计领域的成果不断得到市场和客户的认可。 通过多年的设计、跟踪及软装配饰的步步积累，我们总结了一套管家式服务，在让顾客快速了解装修过程同时，还会进行全程跟踪以及后期软装设计，让客户轻松整 个装修。让施工成就设计，让服务畅享品质。 专注，所以专业。。。 。。。 ,装修/设计,B,,,宜山路520号中华门大厦11楼D座(近中山西路),021-61260351,,9：00--18：00
444,焱歌建筑装饰(金桥店),http://www.4566.zxdyw.com/,上海焱歌建筑装潢工程有限公司是目前上海较具规模的建筑装饰公司之一，公司配套的（软硬装）设计中心 精做别墅、复式、商业空间，在全市多个区域的核心地段包括总公司浦东金桥店、浦东张江店、闵行莘庄精品设计中心、松江新城店、宝山电台路设计中心、奉贤南 桥店、嘉定精品设计中心；7家分店及全国中等城市（昆山，无锡，苏州，张家港，江阴，合肥，芜糊，杭州，宁波）；分别设有分公司。,装修/设计,B,,1998,金桥路2786号,021-54147344,,8：30-20：30
80,瑶城建筑装饰设计工程,http://www.shyaocheng.com/,上海瑶城建筑装饰设计工程有限公司，建立于1998年，从公司成立之初就坚持秉承“五心”服务的理念：用心、真心、耐心、细心、感恩的心。这一路走来，还 能看到岁月所留下的丝丝足迹，虽然漫长，却步步坚实，连环无缺。瑶城装饰，坚持并努力追求优秀的服务理念，由此来强化瑶城的品牌价值，品牌在瑶城的价值概 念里，占据了第一位，我们过去，现在和将来都会全心全意去维护、创造和发扬瑶城的品牌服务意识，即：“五心服务”。,装修/设计,B,,1998,凯进路189号3楼(近宜山路),021-33676819,,轻轨1、3、4、9号线，宜山路站
263,宇森艺术设计,http://www.ufa.so/,"上海宇森艺术设计有限公司是一家以绘画和设计为主的艺术工作机构，简称UFA。公司创立于2006年10月，
是国内首批从事手绘艺术的专业公司之一，主要从事博物馆、酒店、公司等场所的高档壁画、装饰画、立体画、
场景画等，集设计、 制作为一体，提供专业的艺术作品，其案例曾多次在央视新闻、各地方电视台播出。",设计,B,,2006,虹桥路953弄6号,021-52342818,,9:30——6:00
102,玉石空间设计,http://ysroom.cn/,"上海玉石建筑装饰是集设计、施工、监理与一体化的高效装修团队，主要从事家庭、别墅、办公楼宇、商业空间的设计装饰与施工。自成立以来本着一切让客户满意的准则，拼搏创新、锐意进取，帮助客户根据其不同的目标与需求，定制最佳的居家装饰解决方案。
",装修/设计,B,,,宜山路515号1号楼28层D座,021-54231278,,
428,誉重装饰设计,http://shyuz.qianyan.biz/,上海誉重装饰设计有限公司是一家专业从事室内外装饰工程设计及施工于一体的优秀企业．公司成立于２００５年，主要致力于高，中，低档住宅，别墅，酒店，商业空间，厂房，门面房的设计与施工．公司本着＂替客户设想，为客户服务，以质量上乘，价格合理，施工快捷，诚信服务为宗旨．,装修/设计,B,,2005,周浦镇年家浜路333弄49号2楼(近周浦电影院),021-68114159,,
921,月恒建筑装饰,http://www.1426.zxdyw.com/, 上海月恒建筑装饰工程有限公司成立于1998年10月份，注册资金一千二百万元，拥有建筑装饰装修二级资质，并通过了ISO9001质量认证体系。月恒设计自诞生以来就先后聘请中央美院、拉萨尔中国设计院，同济大学等高级设计师，公司拥有背景资深，年轻前卫的设计师团体。,装修/设计,B,,1998,四平路2158号901-903室(近国定路),021-55090310&nbsp;55090320,,8:30-17:30
508,云柏装饰设计,http://www.sh-yunbai.com/,云柏公司主要经营办公空间、酒店、商铺、专卖店、展览装潢及高中档家庭装饰工程的设计、施 工。 “以优秀的设计，一流的施工、完善的服务，创造出优良的装饰产品”为服务宗旨。设计以世界各地的文化为视野，在继承传统文化的基础上，融合多元文化，创造 出更具时代气息、更具冲击力的室内外环境。施工以“质量求精，工艺求熟”为永恒的工作目标，不断提高业务、管理水平，使施工工业化、工艺标准化、设备现代 化、管理规范化。做到设计一流，预算透明、材料优质、施工精细、饰后无忧，追求装潢的高性价比，为客户提供物超所值的服务。,装修/设计,B,,2005,张杨北路476号(近博兴路),021-50265880&nbsp;68717735,,地铁6号线 85路
587,云居装潢,http://www.yunjush.com/,"上海云居室内装潢有限公司是一家从事别墅、中高档家居、办公空间、商业店铺及工业厂房装修的装潢公司。公司拥有设计新颖、风格独特、技术一留的设计师队伍，他们善于把握客户的生活品位，充分利用居室空间，结合自己独特的设计，为客户营造一个个温馨的家园。施工人员都经过严格培训，持证上岗，为您提供一条龙服务。市室内装潢三级
　　市装潢协会会员单位
　　市室内环保定点受检单位
　　市诚信企业建设单位
",装修,B,,,浦东南路1667号,,,
366,云来装潢,http://www.shyunlai.com/,"上海云来装潢材料有限公司在有关方面支援下，成立于1998年8月。位于浦东新区花木镇，前身是浦东新区子友装潢服务部。
　　公司集商品流通，室内装潢于一体。",装修/建材,B,,1998,樱花路89弄15号103室,021-51097938,,
423,再典装饰设计,http://www.shzdsheji.com/,上海再典装饰设计有限公司是一家集装饰设计，预算，施工，材料，维护，配套为一体的综合性企业。公司拥有一批资深的注册设计师，经验丰富的施工管理队伍和专业技术过硬的施工队伍，专业从事住宅，别墅，商业空间，写字楼等中高档装饰工程的设计和施工。,装修/设计,B,,,周康路28号万达广场F栋501室,021-20986272,,9：00-17：30
635,真杨装潢,http://www.60296515.com/,　上海真杨建筑装潢有限公司，秉承“追求生命本质”的设计理念，为高档精品别墅、酒店、中型休闲娱乐场所、写字楼、展厅提供集设计、施工为一体的服务。真，代表着真诚、真谛。真者，精诚之于也，真在内心神动与外，以真知灼见和真切的理论设计打造出重真际忌空泛的业中真品。一如企业名称，上海真杨建筑装潢有限公司以出色的设计；精湛的施工得到了沪、苏、浙及各地众多业主与工装用户的肯定与支持,装修/设计,B,,,沪太路1061号(近灵石路),,,8：30-21：00
510,征海建筑装饰设计(环林东路店),http://www.zhenghaizs.com,"上海征海建筑装饰设计有限公司，简称""征海装饰""。专业从事商业空间设计和施工，专精美容美发,SPA会所,养生足浴,餐厅饭店等商铺店面,办公室,展示展柜,商场道具,厂房等装修设计。 征海装饰作为装修行业的新生力量，本着以超群为传统的精神，不断积极进取，不断改革创新，终以本质与独特融为一体。",装修/设计,B,,,环林东路879号2号4号门(近永泰路),021-50130325&nbsp;58320417,,8：30-17：30
551,栀子画开墙体彩绘,http://www.jxshq.com/index.asp,我们是栀子画开手绘墙公司，成立于2008年，网点分布在上海、南昌，主要承接各种形式的手绘壁画、墙面彩绘、墙体绘画、酒店装饰画、3D立体画等业务， 室内室外墙体大小不限。可以绘制客户指定的图案，也可以接受客户的委托免费为其绘制个性图案，定稿后再上墙绘制。采用国外专业防水环保壁画颜料绘制，不怕 风吹日晒，雨雪。,设计,B,,,昌里东路500号(近中国馆),,,24小时
267,志卓装饰,http://www.shzhizhuo.com/,上海志卓室内装潢有限公司一家集设计、施工、服务为一体，具有装潢专项资质的企业。十多年来的辛勤耕耘，造就了志卓独特的企业文化。在国际大都市的上海占有一席之地。,装修/设计,B,,,安龙路794号(近仙霞路),021-62905597,,8:00——21:00
185,中菏建筑工程,http://www.oushijianzhu.com,中菏建筑工程设计（上海）有限公司依托于核工业第七研究设计院（沪），甲级资质，我们专注于研究欧式建筑设计与欧式建筑施工，潜心开发欧式建筑材料和施工工艺。已完成法院 海关 银行 别墅区 住宅区 会所 星级酒店 办公楼等多项欧式建筑设计，赢得了业主的信赖与好评。,装修/设计,B,,,沪闵路9510号泰成大厦504室(近漕宝路地铁站),021-64517578,,9：00——17：30
295,中集建设,http://www.cczjc.com/zn/main.php,中集建设集团有限公司是中集建设集团的核心企业，经国家工商行政管理局核准登记，注册资金8600万元。 集团公司具有房屋建筑工程施工总承包一级；市政公用工程施工总承包一级；建筑装饰装修工程专业承包一级、钢结构工程专业承包一级；机电设备安装工程专业承包二级、建筑智能化工程专业承包二级、地基与基础工程专业承包二级资质。通过了质量、环境、职业健康安全管理体系认证。资信等级为AAA。,装修/设计,B,,2008,西康路928号创展大厦3楼,021-52521415,,
401,卓佳装潢,http://www.sh-zhuojia.com/," 上海卓佳装潢有限公司是市家装行业协会会员单位，施工资质企业，绿色环保定点检测单位，通过ISO9001国际认证，市民放心品牌企业。多年来企业以“严密的管理制度，一流的创意设计，一流的施工质量，一流的饰后服务”立足于本市装饰行业。

        本公司具备宾馆、饭店、别墅、家居等大小各类工程项目的施工技术及设备，并以新颖的艺术构思，前卫的设计，经典的施工而“举世闻名”，守合同赢得了市民的高度赞扬。",装修/设计,B,,,张江路768号(紫微路),021-58958480&nbsp;58958477,,
27,卓帧装饰,http://www.e-linwei.com/,上海卓帧装饰有限公司成立于2002年，是上海最早从事网络家居设计和施工的企业之一。拥有一支一流的设计团队，秉承“创意源自艺术，设计源于生活”的理念，经过多年的不懈努力，使品牌价值不断提升，如07年《苏格拉底》，08年的《易简极家》，09年的《白色爱恋》等作品，都已经成为众多消费者心中永恒的经典。　,设计,B,,,宜山路520号中华门大厦1608室(近中山西路),021-54251781,,（周一~周日）9:30am-18:30pm星期三休息
353,紫苹果装饰,http://www.shpurapple.com/,成立9年来，紫苹果先后荣获“中国知名企业”“中国品牌500强”等国家级荣誉，先后有3名设计师在不同城市入选CCTV-2“交换空间”栏目…紫苹果以不断的行业创新、数不清的荣誉以及连年爆炸式的增长在业界被誉为“中国最有潜力的家居公司”，成为上海别墅装修家居行业的传奇品牌。 ,装修/设计,B,,2001,浦东南路1558号(近浦电路),15800486514,,9:00-17:30
50,紫业装饰设计,http://www.ziyehk.com,上海紫业装饰设计工程有限公司，是一家从事室内设计、装潢工程的专业公司。公司自成立以来，一贯秉承“诚信为本，品质为根，服务为先，追求卓越，创新无限 “的经营理念，为广大消费者提供从设计、施工到材料配送、后期配饰等一条龙服务。通过有效运作及经验积累，规范操作贯穿于设计、施工及饰后服务等各个环 节，其以工程品质保障闻名于业内。 紫业装饰公司设计力量雄厚，由业内资深设计师带队，设计总监负责复审方案，严格要求达到设计无盲点，图纸无误区。设计师秉承“以人为本”的理念，通过对消 费者性格、爱好、兴趣、职业等内容的了解和对各种设计元素的准确把握，将功能、物理、个性、风水、生理和美学等设计元素融入整个家居设计中，创造出既满足 房间主人个性，又有独特环境设计的家居空间。 紫业装饰秉承“海派风格、引导时尚家居设计”的经营理念，以“提供优质的服务、保持合理的价格”作为经营策略，并以创新、务实的企业精神，用专业的品质和 真诚的热情，服务于祖国大地。 紫业装饰设计工程有限公司为您提供高品质装饰服务，我们是优秀的上海装饰设计公司，有丰富的家庭装饰设计，工程装饰设计经验，我们提供上海公寓房、别墅、 复式楼装修，办公室装修，店面装修，酒吧装修，专卖店装修等。,装修/设计,B,,2002,徐汇区裕德路168号徐汇商务大厦2618室,021-34010193,,9：00-17:30
514,尊景装饰设计工程,http://www.zunjing.com/,"上海市装饰装修行业协会会员单位，是一家专业从事室内外装饰设计施工的优秀企业，主要经营家庭与公共空间的装修设计、施工业务；园林景观的设计与施工。因精于把握客户的生活品位，巧妙利用空间，为客户提供个性化时尚设计，真正做到量身打造，而深受广大客户的喜爱。成功设计过多处别墅样板房、售楼处、办公楼、咖啡厅等作品，公司可参观样板房遍布各区公司由沪上知名青年设计师创办。其毕业于清华大学美术学院、全国注册室内设计师。由他领军的一批年青的设计师们，以自已的年青的朝气，负责任的平和心态，不曲不饶地打造着一个新的品牌“尊景”“以客为尊，景致天下”已经不仅仅是他们的一个口号，更是心里的一个坚定的信念。

 ",装修/设计,B,,,浦明路1188弄4号会所2楼(近浦建路),021-68731622,,9点-17点
18,1917设计,http://www.1917.me/,"1917以年轻的都市白领,社会精英为主流受众人群。 经过多年的成长： 其品牌影响力已覆盖华东地区主流网络社区。 1917已经发展成为深受都市白领推崇的新锐家居装饰品牌。 ",装修,C,,2003,宜山路520号中华门大厦909室(近中山西路),021-54488360&nbsp;64271052,,9:00~18:30
259,910吉吉屋（图片有水印）,http://www.yooky.cn,"注重环保，诚信赢天下。本着安全环保、诚信服务，质量是企业发展动力的原则，采用标准化的管理，个性化设计，追求每个工程的质量
和客户满意度。",装修,C,,,定西路1277号长峰大厦910室,021-62520029,021-32211772,
705,A2R,,为办公提供专业设计与施工配合及评估，对于空间布局、风格营造、设计创意、品质控制，都有较为丰富的经验。,装修,C,,,真北路915号绿洲中环会议中心,13901972537,"QQ：1577481359
MSN：a2r.deco@hotmail.com",0:00-24:00
42,Am国际设计事务所,http://blog.soufun.com/blog_29377309.htm,合伙人由几位国内外不同知名设计公司的资深设计师组成“新生代”设计新锐联盟。均有操作商业空间，办公室，酒店，别墅，高档公寓等成功经验。,装修,C,,2005,苍梧路10号B座406室(漕溪北路南丹路),021-54488212,QQ：1295505436,10:00--18:00
282,Catnapper,,坐落于静安寺附近的一家设计公司，源自美国的品牌,设计,C,,,镇宁路229号(近静安寺),,,
400,Chapin House Design,"http://joeyol.blog.163.com/profile/；
http://chapinhousedesign.com/page/cn/2/%E9%A6%96%E9%A1%B5.html","蔡平宅设计是一个拥有1500平方米的工作室,我们拥有精美的家具和装潢,典雅的装饰照明,以及独特的家具装饰和摆设用于布置任何独特的生活空间。从传统到现在,从简约到豪华,从田园到时尚－蔡平住宅设计会成为你探索的宝藏。每一天,每一周您都可以在我们的工作室有不同的,新的发现。",设计,C,,,陈家沟路2号(近金丰路),021-58581329;58582120,QQ：270226805,10am－5pm（周日休息）
627,D6设计,http://www.d6sheji.com/,网络家装传承品牌,装修,C,,2004,怒江北路598号红星世贸大厦1701室(泸定路怒江北路),021-60825611;60825616,,10:00-18:00周六周日正常工作，周二休息日
312,db空间设计千惠建筑装饰,http://www.51029600.com/,主要从事中高档室内装修的设计、施工、服务一体化；工装店铺装修较多，包括海底捞二层翻新等,装修,C,,,浦东东方路1365号23楼B座(近蓝村路地铁站),021-51029600;4008839600,,9:00-18:00（节假日无休）
322,E时代精品设计,,上海e时代精品装饰设计工程有限公司专业提供高品质室内装潢的设计、施工、饰后服务，业务范围包括公寓、别墅、复式、多层房的设计装饰，二手房翻新，商铺、写字楼、厂房装修等。,装修,C,,,浦东新区东方路1359弄海富花园18楼B座,021-50492726,,地铁6号线 蓝村路站
238,E时代精品设计(中山西路店),,上海e时代精品装饰设计工程有限公司专业提供高品质室内装潢的设计、施工、饰后服务，业务范围包括公寓、别墅、复式、多层房的设计装饰，二手房翻新，商铺、写字楼、厂房装修等。,装修,C,,,中山西路2099弄金诚花园2号楼1502室,021-54247686,,
723,E宅设计(普陀店),,宅空间设计是一家集设计、施工、服务为一体的专业化装潢企业，业务面向全国，承接别墅、公寓、写字楼、宾馆、酒店、娱乐场所、厂房等装饰装潢项目。,装修,C,,,宁夏路201号绿地科创大厦16楼F座(近曹杨路),,,
87,E宅设计(宜山路店),,宅空间设计是一家集设计、施工、服务为一体的专业化装潢企业，业务面向全国，承接别墅、公寓、写字楼、宾馆、酒店、娱乐场所、厂房等装饰装潢项目。,装修,C,,,宜山路520号中华门大厦14楼B座(近中山西路),"021-31335531-606, 13601813840",,全年无休
148,FACE家居和设计,,这里不是冷冰冰的家具卖场，而是在充满浪漫氛围的法租界，一群对生活和设计有着不同诠释的国外设计师们的魔法show room，来到这里的每一位客人在这个寒冷的季节有我们自己提供的免费温暖的饮品和可口的小吃，一边听着房屋每个家居和艺术品的故事，一边品味生活~,设计,C,,,泰安路77号西幢3楼(近兴国路),021-62299633,,10：00~18:00 礼拜一到礼拜天
265,Go Go Home,,无,装修,C,,,定西路1190弄4号1室(近武夷路),021-62520139,,
239,ICHIC室内设计,,主要服务项目包括：家庭装潢设计，庭院设计，酒店酒吧设计，店铺设计，展台设计以及各类室内陈设特殊效果设计。设计风格涉及现代简约、现代欧式，古典欧式、古典中式、现代中式、和式和东南亚风格，设计主题融会贯通与各地人文情调和生活习惯之中,装修,C,,,虹桥路1900号新苑宾馆CD廊(近西郊宾馆),"021-50453693,15618629815",QQ:158441062,
297,krt,http://www.krt-design.com,丰富的设计与施工经验能给每个项目带来有效的施工进度和优良品质，为满足各类顾客的需求，krt致力成为一流的设计装潢公司，能给客户以最有效的高品质服务,装修,C,,,陕西北路,,,
493,KUKUGO室内设计,,专业从事别墅装修设计、办公空间设计、酒店旅店宾馆、商场专卖店展览展示、连锁店铺的室内装修设计与工程施工,装修,C,,2006,东方路8号良丰大厦26层C座(近东方医院),021-51992289,,周一至周五 9:00 - 18:00
